246.563,37.500,28.571
247.025,37.500,28.571
247.042,37.500,28.571
247.042,37.500,28.571
247.046,37.500,28.571
247.031,37.500,28.571
247.030,37.500,28.571
247.953,37.500,28.571
249.498,37.500,28.571
249.461,37.500,28.571
249.437,37.500,28.571
249.490,37.500,28.571
249.503,37.500,28.571
249.518,37.500,28.571
249.523,37.500,28.571
249.512,37.500,28.571
249.509,37.500,28.571
249.486,37.500,28.571
249.406,37.500,28.571
249.357,37.500,28.571
250.269,37.500,28.571
250.266,37.500,28.571
242.713,37.500,28.571
242.734,37.500,28.571
242.663,37.500,28.571
242.663,37.500,28.571
242.668,37.500,28.571
242.666,37.500,28.571
242.659,37.500,28.571
242.672,37.500,28.571
242.675,37.500,28.571
242.674,37.500,28.571
242.703,37.500,28.571
242.699,37.500,28.571
242.689,37.500,28.571
242.691,37.500,28.571
242.725,37.500,28.571
242.700,37.500,28.571
242.700,37.500,28.571
243.140,37.500,28.571
243.141,37.500,28.571
243.142,37.500,28.571
243.137,37.500,28.571
243.131,37.500,28.571
243.061,37.500,28.571
243.233,37.500,28.571
243.221,37.500,28.571
241.303,37.500,28.571
241.291,37.500,28.571
241.300,37.500,28.571
241.308,37.500,28.571
241.318,37.500,28.571
241.319,37.500,28.571
241.183,37.500,28.571
241.183,37.500,28.571
241.205,37.500,28.571
241.206,37.500,28.571
241.208,37.500,28.571
241.149,37.500,28.571
241.135,37.500,28.571
241.120,37.500,28.571
242.029,37.500,28.571
240.712,37.500,28.571
240.662,37.500,28.571
240.663,37.500,28.571
240.682,37.500,28.571
240.649,37.500,28.571
240.651,37.500,28.571
240.643,37.500,28.571
240.383,37.500,28.571
240.383,37.500,28.571
240.383,37.500,28.571
240.381,37.500,28.571
240.374,37.500,28.571
240.444,37.500,28.571
240.453,37.500,28.571
240.415,37.500,28.571
240.419,37.500,28.571
240.406,37.500,28.571
240.400,37.500,28.571
240.405,37.500,28.571
240.404,37.500,28.571
240.399,37.500,28.571
240.374,37.500,28.571
240.371,37.500,28.571
240.279,37.500,28.571
240.312,37.500,28.571
240.160,37.500,28.571
240.147,37.500,28.571
240.160,37.500,28.571
240.165,37.500,28.571
240.122,37.500,28.571
240.161,37.500,28.571
240.161,37.500,28.571
240.085,37.500,28.571
239.966,37.500,28.571
239.910,37.500,28.571
239.910,37.500,28.571
239.151,37.500,28.571
239.085,37.500,28.571
239.102,37.500,28.571
239.070,37.500,28.571
239.487,37.500,28.571
239.486,37.500,28.571
240.121,37.500,28.571
238.719,37.500,28.571
238.758,37.500,28.571
238.763,37.500,28.571
238.833,37.500,28.571
238.829,37.500,28.571
239.139,37.500,28.571
239.214,37.500,28.571
239.359,37.500,28.571
238.866,37.500,28.571
238.887,37.500,28.571
238.952,37.500,28.571
238.976,37.500,28.571
238.978,37.500,28.571
239.512,37.500,28.571
239.512,37.500,28.571
239.484,37.500,28.571
239.646,37.500,28.571
239.778,37.500,28.571
239.766,37.500,28.571
239.753,37.500,28.571
239.720,37.500,28.571
239.685,37.500,28.571
239.382,37.500,28.571
239.382,37.500,28.571
239.388,37.500,28.571
239.367,37.500,28.571
239.359,37.500,28.571
239.359,37.500,28.571
239.455,37.500,28.571
239.565,37.500,28.571
239.572,37.500,28.571
239.594,37.500,28.571
239.571,37.500,28.571
239.570,37.500,28.571
239.537,37.500,28.571
239.519,37.500,28.571
239.532,37.500,28.571
239.496,37.500,28.571
239.514,37.500,28.571
239.503,37.500,28.571
239.404,37.500,28.571
239.397,37.500,28.571
239.441,37.500,28.571
239.443,37.500,28.571
239.479,37.500,28.571
239.110,37.500,28.571
239.074,37.500,28.571
239.092,37.500,28.571
239.092,37.500,28.571
239.556,37.500,28.571
239.576,37.500,28.571
239.554,37.500,28.571
239.467,37.500,28.571
239.467,37.500,28.571
239.514,37.500,28.571
239.526,37.500,28.571
239.525,37.500,28.571
239.260,37.500,28.571
239.096,37.500,28.571
239.098,37.500,28.571
239.331,37.500,28.571
239.353,37.500,28.571
239.363,37.500,28.571
239.363,37.500,28.571
239.371,37.500,28.571
239.345,37.500,28.571
238.607,37.500,28.571
238.632,37.500,28.571
238.635,37.500,28.571
238.694,37.500,28.571
238.671,37.500,28.571
238.651,37.500,28.571
238.454,37.500,28.571
238.452,37.500,28.571
238.456,37.500,28.571
238.422,37.500,28.571
238.419,37.500,28.571
238.444,37.500,28.571
238.417,37.500,28.571
238.384,37.500,28.571
238.384,37.500,28.571
238.312,37.500,28.571
238.305,37.500,28.571
238.300,37.500,28.571
238.283,37.500,28.571
238.231,37.500,28.571
238.207,37.500,28.571
238.236,37.500,28.571
238.235,37.500,28.571
238.248,37.500,28.571
238.236,37.500,28.571
238.236,37.500,28.571
238.236,37.500,28.571
238.306,37.500,28.571
238.320,37.500,28.571
238.441,37.500,28.571
238.455,37.500,28.571
238.457,37.500,28.571
238.445,37.500,28.571
238.446,37.500,28.571
238.495,37.500,28.571
238.488,37.500,28.571
238.512,37.500,28.571
238.490,37.500,28.571
238.491,37.500,28.571
238.509,37.500,28.571
238.472,37.500,28.571
238.653,37.500,28.571
238.941,37.500,28.571
238.948,37.500,28.571
238.940,37.500,28.571
238.960,37.500,28.571
238.962,37.500,28.571
238.911,37.500,28.571
238.377,37.500,28.571
238.375,37.500,28.571
238.385,37.500,28.571
239.076,37.500,28.571
240.129,37.500,28.571
240.150,37.500,28.571
240.145,37.500,28.571
240.144,37.500,28.571
240.253,37.500,28.571
240.264,37.500,28.571
240.226,37.500,28.571
240.039,37.500,28.571
240.027,37.500,28.571
239.969,37.500,28.571
239.984,37.500,28.571
239.941,37.500,28.571
240.038,37.500,28.571
240.072,37.500,28.571
240.071,37.500,28.571
240.053,37.500,28.571
240.047,37.500,28.571
239.931,37.500,28.571
239.858,37.500,28.571
239.878,37.500,28.571
239.886,37.500,28.571
239.886,37.500,28.571
239.876,37.500,28.571
239.875,37.500,28.571
239.845,37.500,28.571
238.104,37.500,28.571
237.187,37.500,28.571
237.367,37.500,28.571
237.394,37.500,28.571
237.436,37.500,28.571
235.242,37.500,28.571
235.324,37.500,28.571
235.318,37.500,28.571
235.203,37.500,28.571
235.199,37.500,28.571
236.210,37.500,28.571
236.244,37.500,28.571
236.259,37.500,28.571
236.283,37.500,28.571
235.511,37.500,28.571
235.445,37.500,28.571
235.523,37.500,28.571
237.154,37.500,28.571
237.128,37.500,28.571
237.881,37.500,28.571
237.863,37.500,28.571
238.378,37.500,28.571
238.377,37.500,28.571
238.377,37.500,28.571
238.387,37.500,28.571
238.393,37.500,28.571
238.402,37.500,28.571
238.402,37.500,28.571
238.440,37.500,28.571
238.142,37.500,28.571
237.693,37.500,28.571
237.689,37.500,28.571
236.526,37.500,28.571
236.741,37.500,28.571
236.780,37.500,28.571
236.920,37.500,28.571
236.933,37.500,28.571
236.920,37.500,28.571
236.916,37.500,28.571
236.847,37.500,28.571
235.862,37.500,28.571
235.802,37.500,28.571
235.857,37.500,28.571
234.732,37.500,28.571
234.713,37.500,28.571
234.709,37.500,28.571
234.709,37.500,28.571
234.707,37.500,28.571
234.562,37.500,28.571
234.493,37.500,28.571
234.498,37.500,28.571
234.469,37.500,28.571
234.469,37.500,28.571
234.474,37.500,28.571
234.249,37.500,28.571
234.241,37.500,28.571
234.418,37.500,28.571
234.439,37.500,28.571
234.450,37.500,28.571
234.456,37.500,28.571
234.457,37.500,28.571
234.391,37.500,28.571
234.414,37.500,28.571
234.480,37.500,28.571
235.476,37.500,28.571
235.477,37.500,28.571
225.402,37.562,28.592
225.380,37.562,28.592
225.326,37.562,28.592
225.390,37.562,28.592
225.453,37.562,28.592
225.626,37.562,28.592
225.635,37.562,28.592
225.635,37.562,28.592
224.991,37.562,28.592
224.957,37.562,28.592
224.957,37.562,28.592
224.804,37.625,28.612
224.804,37.625,28.612
224.739,37.625,28.612
224.940,37.625,28.612
224.936,37.625,28.612
224.927,37.625,28.612
224.909,37.625,28.612
224.910,37.625,28.612
224.923,37.625,28.612
224.991,37.625,28.612
224.952,37.625,28.612
224.966,37.625,28.612
224.970,37.625,28.612
224.337,37.625,28.612
224.218,37.625,28.612
224.219,37.625,28.612
224.215,37.625,28.612
224.191,37.625,28.612
224.165,37.625,28.612
224.660,37.562,28.592
224.660,37.562,28.592
224.644,37.562,28.592
224.643,37.562,28.592
224.640,37.562,28.592
224.637,37.562,28.592
224.639,37.562,28.592
224.235,37.562,28.592
224.232,37.562,28.592
224.231,37.562,28.592
224.286,37.562,28.592
224.302,37.562,28.592
224.298,37.562,28.592
223.927,37.562,28.592
223.930,37.562,28.592
223.930,37.562,28.592
223.944,37.562,28.592
223.949,37.562,28.592
223.986,37.562,28.592
223.993,37.562,28.592
224.010,37.562,28.592
224.013,37.562,28.592
224.000,37.562,28.592
224.000,37.562,28.592
223.902,37.562,28.592
223.902,37.562,28.592
223.919,37.562,28.592
223.939,37.562,28.592
223.935,37.562,28.592
223.924,37.562,28.592
224.501,37.562,28.592
224.630,37.562,28.592
224.488,37.562,28.592
224.484,37.562,28.592
224.479,37.562,28.592
224.483,37.562,28.592
224.481,37.562,28.592
224.485,37.562,28.592
224.505,37.562,28.592
224.491,37.562,28.592
224.487,37.562,28.592
224.486,37.562,28.592
215.925,37.875,28.623
215.467,38.062,28.684
215.464,38.062,28.684
215.427,38.125,28.705
215.464,38.125,28.705
215.493,38.125,28.705
215.503,38.125,28.705
215.503,38.125,28.705
215.542,38.062,28.684
215.599,38.062,28.684
215.589,38.125,28.705
215.592,38.125,28.705
215.575,38.125,28.705
215.568,38.188,28.726
215.571,38.188,28.726
215.562,38.188,28.726
215.561,38.188,28.726
215.313,38.250,28.746
215.313,38.250,28.746
215.329,38.250,28.746
215.441,38.125,28.705
215.475,38.125,28.705
215.401,38.125,28.705
219.282,37.750,28.582
219.282,37.750,28.582
219.273,37.750,28.582
219.277,37.750,28.582
219.279,37.750,28.582
219.289,37.750,28.582
219.262,37.750,28.582
219.243,37.750,28.582
219.205,37.750,28.582
219.188,37.750,28.582
219.182,37.750,28.582
219.126,37.750,28.582
219.088,37.750,28.582
221.068,37.688,28.561
221.044,37.688,28.561
220.950,37.688,28.561
220.967,37.688,28.561
220.990,37.688,28.561
220.918,37.688,28.561
220.918,37.688,28.561
220.918,37.688,28.561
221.043,37.688,28.561
221.036,37.688,28.561
221.002,37.688,28.561
221.048,37.688,28.561
221.011,37.688,28.561
220.972,37.688,28.561
221.057,37.625,28.541
221.062,37.625,28.541
221.036,37.625,28.541
221.050,37.625,28.541
221.072,37.625,28.541
221.111,37.625,28.541
221.111,37.625,28.541
221.234,37.688,28.561
221.213,37.688,28.561
221.732,37.625,28.541
221.735,37.625,28.541
221.578,37.625,28.541
221.349,37.625,28.541
221.313,37.625,28.541
221.388,37.625,28.541
221.391,37.625,28.541
221.559,37.625,28.541
221.579,37.625,28.541
221.560,37.625,28.541
221.533,37.625,28.541
221.533,37.625,28.541
221.533,37.625,28.541
221.568,37.625,28.541
221.563,37.625,28.541
221.549,37.625,28.541
221.530,37.625,28.612
221.507,37.625,28.612
221.487,37.625,28.612
221.429,37.625,28.612
221.424,37.625,28.612
221.413,37.625,28.612
221.425,37.625,28.612
221.415,37.625,28.612
221.468,37.625,28.612
221.549,37.625,28.612
221.557,37.625,28.612
221.556,37.625,28.612
221.120,37.625,28.612
221.215,37.625,28.612
221.195,37.625,28.612
221.196,37.625,28.612
221.196,37.625,28.612
221.203,37.625,28.612
221.138,37.625,28.612
221.134,37.625,28.612
221.123,37.625,28.612
221.124,37.625,28.612
221.041,37.625,28.612
221.040,37.625,28.612
221.047,37.625,28.612
221.046,37.625,28.612
221.035,37.625,28.612
221.066,37.625,28.541
221.065,37.625,28.541
221.054,37.625,28.541
221.064,37.625,28.541
221.016,37.625,28.541
221.034,37.625,28.541
221.053,37.625,28.541
221.055,37.625,28.541
221.052,37.625,28.541
221.071,37.625,28.541
221.077,37.625,28.541
221.048,37.625,28.541
221.048,37.625,28.541
221.120,37.625,28.541
221.100,37.625,28.541
221.040,37.625,28.541
221.012,37.625,28.541
222.761,37.688,28.633
222.755,37.688,28.633
222.758,37.688,28.633
223.340,37.625,28.612
223.340,37.625,28.612
223.324,37.625,28.612
223.405,37.625,28.541
223.279,37.688,28.561
222.715,37.688,28.561
222.706,37.688,28.561
222.709,37.688,28.561
222.706,37.688,28.561
222.722,37.688,28.561
222.590,37.688,28.561
222.574,37.688,28.561
222.575,37.688,28.561
222.473,37.688,28.561
222.466,37.688,28.561
222.481,37.688,28.561
222.486,37.688,28.561
222.494,37.688,28.561
222.485,37.688,28.561
222.601,37.688,28.561
222.509,37.688,28.561
222.821,37.625,28.541
222.640,37.625,28.541
222.639,37.625,28.541
222.606,37.688,28.561
222.623,37.688,28.561
222.654,37.688,28.561
222.654,37.688,28.561
222.644,37.688,28.561
222.710,37.688,28.561
222.182,37.625,28.541
222.587,37.688,28.561
223.673,37.688,28.561
223.808,37.688,28.561
223.714,37.688,28.561
223.713,37.688,28.561
223.714,37.688,28.561
223.735,37.688,28.561
223.735,37.688,28.561
223.736,37.688,28.561
245.373,37.500,28.571
245.349,37.500,28.571
245.386,37.500,28.571
245.417,37.500,28.571
245.436,37.500,28.571
245.392,37.500,28.571
245.382,37.500,28.571
245.398,37.500,28.571
245.392,37.500,28.571
245.413,37.500,28.571
245.404,37.500,28.571
245.416,37.500,28.571
245.428,37.500,28.571
245.396,37.500,28.571
245.163,37.500,28.571
246.097,37.500,28.571
246.127,37.500,28.571
246.158,37.500,28.571
246.134,37.500,28.571
246.125,37.500,28.571
246.111,37.500,28.571
246.055,37.500,28.571
246.069,37.500,28.571
246.041,37.500,28.571
246.052,37.500,28.571
246.034,37.500,28.571
246.067,37.500,28.571
246.078,37.500,28.571
245.993,37.500,28.571
245.990,37.500,28.571
245.990,37.500,28.571
245.559,37.500,28.571
245.555,37.500,28.571
245.557,37.500,28.571
245.559,37.500,28.571
247.169,37.500,28.571
247.094,37.500,28.571
247.058,37.500,28.571
247.058,37.500,28.571
247.108,37.500,28.571
247.120,37.500,28.571
247.128,37.500,28.571
247.121,37.500,28.571
247.101,37.500,28.571
247.101,37.500,28.571
247.101,37.500,28.571
247.100,37.500,28.571
247.140,37.500,28.571
247.187,37.500,28.571
247.195,37.500,28.571
247.195,37.500,28.571
223.695,38.000,28.664
223.662,38.000,28.664
223.684,38.000,28.664
223.664,38.000,28.664
223.638,38.000,28.664
223.811,38.000,28.664
223.803,38.000,28.664
223.800,38.000,28.664
223.800,38.000,28.664
224.562,37.938,28.643
224.562,37.938,28.643
224.504,37.938,28.643
224.504,37.938,28.643
224.542,37.938,28.643
224.528,37.938,28.643
224.528,37.938,28.643
223.540,38.000,28.664
223.574,38.000,28.664
223.569,38.000,28.664
223.567,38.000,28.664
223.547,38.000,28.664
223.506,38.000,28.664
223.490,38.000,28.664
223.473,38.000,28.664
223.416,38.000,28.664
223.461,38.000,28.592
223.474,38.000,28.592
223.452,38.000,28.592
223.438,38.000,28.592
223.336,38.000,28.592
223.353,38.000,28.664
223.210,38.000,28.592
223.199,38.062,28.613
222.461,38.250,28.602
222.479,38.250,28.602
222.465,38.188,28.582
222.370,38.188,28.582
222.388,38.188,28.582
222.411,38.188,28.582
222.412,38.188,28.582
222.419,38.188,28.582
222.423,38.188,28.582
222.476,38.062,28.541
222.345,38.062,28.541
222.247,38.062,28.541
222.297,38.062,28.541
222.287,38.062,28.613
222.294,38.062,28.613
222.130,38.062,28.613
222.216,38.062,28.613
222.371,38.000,28.592
222.381,38.125,28.633
222.371,38.125,28.633
222.390,38.125,28.633
222.390,38.125,28.633
222.395,38.125,28.633
222.374,38.125,28.633
222.435,38.125,28.633
222.415,38.125,28.633
222.490,38.125,28.633
223.449,38.125,28.633
223.454,38.125,28.633
223.199,38.125,28.633
222.066,38.188,28.582
222.052,38.188,28.582
222.052,38.188,28.582
222.037,38.188,28.582
222.120,38.188,28.582
222.128,38.188,28.582
222.095,38.125,28.561
221.777,38.188,28.582
221.777,38.188,28.582
221.760,38.188,28.582
221.755,38.188,28.582
221.726,38.188,28.582
221.725,38.188,28.582
221.804,38.188,28.582
221.929,38.188,28.582
221.586,38.312,28.623
221.581,38.312,28.623
221.581,38.312,28.623
221.621,38.312,28.623
221.616,38.312,28.623
221.629,38.312,28.623
221.657,38.250,28.674
221.675,38.250,28.674
221.477,38.250,28.674
221.477,38.250,28.674
221.477,38.250,28.674
221.507,38.250,28.674
221.494,38.250,28.674
222.667,38.062,28.613
222.648,38.062,28.613
222.665,38.062,28.613
222.647,38.062,28.613
222.769,38.062,28.613
222.787,38.062,28.613
222.808,38.062,28.613
222.878,38.000,28.592
222.857,38.000,28.592
222.869,38.000,28.592
222.874,38.000,28.592
222.854,38.062,28.613
222.820,38.062,28.613
222.837,38.062,28.613
222.731,38.062,28.613
222.731,38.062,28.613
222.717,38.062,28.613
222.603,38.062,28.613
222.686,38.062,28.613
224.278,38.062,28.613
224.269,38.062,28.613
224.268,38.062,28.613
224.370,38.062,28.613
224.364,38.062,28.613
224.564,38.062,28.613
224.555,38.062,28.613
224.460,38.000,28.592
224.498,37.938,28.571
224.671,37.875,28.551
224.635,37.875,28.551
225.911,37.812,28.602
