185.400,62.562,0.000
185.991,64.562,12.513
226.582,37.500,28.571
190.824,62.500,0.000
192.853,62.500,0.000
192.830,62.500,0.000
195.385,60.000,1.154
185.990,64.562,12.513
212.132,35.938,15.368
183.731,62.500,0.000
207.772,39.562,28.456
188.888,62.313,0.199
186.112,64.375,12.784
203.381,45.500,14.072
186.469,62.500,0.000
197.775,58.312,1.218
182.538,62.500,0.000
189.743,62.500,0.000
190.260,61.875,10.396
210.871,62.500,0.000
185.096,62.687,0.301
187.571,62.500,0.000
189.119,62.500,0.000
229.677,37.500,28.571
215.714,38.125,18.561
190.902,62.500,0.000
186.120,62.562,0.400
183.290,62.500,0.000
196.204,58.188,9.167
214.073,62.500,0.000
204.219,62.500,0.000
182.610,62.500,0.000
184.707,62.500,0.000
202.845,62.500,0.000
195.452,62.500,0.000
187.017,62.500,0.000
193.635,62.500,0.000
188.890,62.313,0.199
209.708,62.500,0.000
186.156,62.500,0.100
185.130,62.500,0.000
187.575,62.500,0.000
184.700,62.500,0.000
194.241,62.500,0.000
186.977,62.500,0.000
191.857,62.500,0.000
192.116,62.500,0.000
196.393,62.500,0.000
184.323,62.500,0.000
187.280,62.500,0.000
187.023,62.500,0.000
215.178,62.500,0.000
194.857,60.500,0.581
186.409,62.500,0.000
192.113,62.500,0.000
190.831,63.062,11.403
202.916,62.500,0.000
192.580,62.500,0.000
186.368,62.500,0.000
194.172,59.438,7.245
195.137,62.500,0.000
187.520,62.313,0.798
199.619,62.500,0.000
196.026,62.500,0.000
191.114,62.500,0.000
195.331,62.500,0.000
186.944,62.500,0.000
187.437,62.500,0.000
209.386,37.750,22.493
195.889,62.500,0.000
183.466,62.500,0.000
187.420,62.500,0.000
186.422,62.687,0.100
187.285,62.500,0.000
189.820,62.438,0.000
185.617,62.500,0.000
180.230,62.500,0.000
191.351,62.500,0.000
190.606,62.500,0.000
189.619,62.562,0.200
190.230,62.187,0.299
190.601,64.062,4.205
192.983,62.500,0.000
187.697,62.313,0.000
218.191,37.625,28.398
186.217,62.438,0.100
225.790,62.500,0.000
194.066,62.500,0.000
188.504,62.500,0.000
193.110,62.500,0.000
189.831,62.500,0.000
188.507,62.500,0.000
187.430,62.500,0.000
189.565,62.500,0.000
183.567,62.500,0.000
183.565,62.500,0.000
185.818,62.500,0.000
