234.306,37.562,28.520
234.416,37.562,28.520
234.267,37.562,28.520
234.412,37.562,28.520
234.267,37.562,28.520
234.271,37.562,28.520
234.252,37.562,28.520
234.269,37.562,28.520
235.863,37.500,28.571
234.253,37.562,28.520
234.325,37.562,28.520
234.304,37.562,28.520
234.252,37.562,28.520
234.213,37.562,28.520
236.459,37.500,28.571
234.190,37.562,28.520
234.212,37.562,28.520
246.151,37.500,28.571
234.442,37.562,28.520
234.189,37.562,28.520
234.201,37.562,28.520
234.189,37.562,28.520
234.184,37.562,28.520
234.222,37.562,28.520
234.179,37.562,28.520
234.200,37.562,28.520
234.218,37.562,28.520
234.142,37.562,28.520
234.955,37.562,28.520
234.139,37.562,28.520
234.137,37.562,28.520
234.148,37.562,28.520
234.148,37.562,28.520
234.137,37.562,28.520
234.163,37.562,28.520
234.165,37.562,28.520
234.537,37.562,28.520
234.183,37.562,28.520
234.154,37.562,28.520
233.995,37.562,28.520
233.877,37.562,28.520
233.683,37.562,28.520
233.536,37.562,28.520
233.592,37.562,28.520
233.513,37.562,28.520
233.511,37.562,28.520
233.543,37.562,28.520
233.647,37.562,28.520
233.503,37.562,28.520
233.494,37.562,28.520
233.455,37.562,28.520
233.526,37.562,28.520
233.437,37.562,28.520
233.449,37.562,28.520
233.436,37.562,28.520
233.436,37.562,28.520
233.470,37.562,28.520
233.495,37.500,28.500
233.361,37.562,28.520
233.209,37.562,28.520
233.204,37.562,28.520
233.177,37.562,28.520
233.028,37.562,28.520
233.026,37.562,28.520
233.040,37.562,28.520
233.025,37.562,28.520
232.467,37.562,28.520
232.453,37.562,28.520
232.406,37.625,28.541
232.406,37.625,28.541
232.406,37.625,28.541
232.483,37.625,28.541
232.406,37.625,28.541
232.429,37.625,28.541
232.515,37.562,28.520
232.462,37.625,28.541
232.423,37.625,28.541
232.406,37.625,28.541
232.459,37.625,28.541
232.368,37.625,28.541
234.189,37.500,28.571
231.657,37.625,28.541
231.708,37.562,28.520
231.646,37.625,28.541
231.621,37.625,28.541
231.195,37.625,28.541
231.216,37.625,28.541
231.171,37.625,28.541
231.187,37.625,28.541
231.150,37.625,28.541
231.153,37.625,28.541
231.206,37.625,28.541
231.291,37.625,28.541
231.200,37.562,28.520
231.158,37.625,28.541
231.151,37.625,28.541
231.508,37.562,28.592
231.146,37.625,28.541
231.129,37.625,28.541
231.125,37.625,28.541
231.142,37.625,28.541
231.136,37.625,28.541
231.150,37.625,28.541
231.115,37.625,28.541
231.073,37.625,28.541
231.051,37.625,28.541
231.030,37.625,28.541
231.038,37.625,28.541
233.346,37.625,28.541
230.879,37.688,28.561
230.980,37.688,28.561
230.879,37.688,28.561
230.879,37.688,28.561
231.198,37.688,28.561
230.879,37.688,28.561
229.919,37.688,28.561
229.839,37.688,28.561
229.860,37.688,28.561
229.823,37.688,28.561
229.861,37.688,28.561
229.901,37.688,28.561
229.782,37.688,28.561
229.781,37.688,28.561
229.765,37.688,28.561
230.145,37.812,28.602
229.633,37.750,28.582
229.784,37.688,28.561
229.794,37.750,28.582
229.641,37.750,28.582
229.638,37.750,28.582
229.627,37.750,28.582
229.670,37.750,28.582
229.722,37.750,28.582
229.631,37.750,28.582
229.627,37.750,28.582
229.629,37.750,28.582
229.672,37.750,28.582
229.617,37.750,28.582
229.245,37.750,28.582
229.247,37.750,28.582
229.476,37.688,28.633
227.348,37.875,28.623
227.349,37.875,28.623
227.350,37.875,28.623
227.368,37.875,28.623
227.537,37.875,28.623
227.395,37.875,28.623
227.341,37.875,28.623
